DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/03/2024,All staff groups,ALL REASONS,2104307.35701,44551274.26788
31/03/2024,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,572446.50853,0.0
31/03/2024,All staff groups,S11 Back Problems,91020.73622,0.0
31/03/2024,All staff groups,S12 Other musculoskeletal problems,189026.40383,0.0
31/03/2024,All staff groups,S13 Cold Cough Flu - Influenza,227475.52788,0.0
31/03/2024,All staff groups,S14 Asthma,6331.64971,0.0
31/03/2024,All staff groups,S15 Chest & respiratory problems,87054.91473,0.0
31/03/2024,All staff groups,S16 Headache / migraine,52467.15101,0.0
31/03/2024,All staff groups,S17 Benign and malignant tumours cancers,57924.3348,0.0
31/03/2024,All staff groups,S18 Blood disorders,8319.06933,0.0
31/03/2024,All staff groups,S19 Heart cardiac & circulatory problems,48827.70219,0.0
31/03/2024,All staff groups,S20 Burns poisoning frostbite hypothermia,1332.72788,0.0
31/03/2024,All staff groups,S21 Ear nose throat (ENT),44508.37944,0.0
31/03/2024,All staff groups,S22 Dental and oral problems,10047.19252,0.0
31/03/2024,All staff groups,S23 Eye problems,21246.49078,0.0
31/03/2024,All staff groups,S24 Endocrine / glandular problems,10250.13023,0.0
31/03/2024,All staff groups,S25 Gastrointestinal problems,167932.76514,0.0
31/03/2024,All staff groups,S26 Genitourinary & gynaecological disorders,75560.14033,0.0
31/03/2024,All staff groups,S27 Infectious diseases,23934.33142,0.0
31/03/2024,All staff groups,S28 Injury fracture,101918.93595,0.0
31/03/2024,All staff groups,S29 Nervous system disorders,23618.101450000002,0.0
31/03/2024,All staff groups,S30 Pregnancy related disorders,69651.89386,0.0
31/03/2024,All staff groups,S31 Skin disorders,14565.16028,0.0
31/03/2024,All staff groups,S32 Substance abuse,466.15992,0.0
31/03/2024,All staff groups,S98 Other known causes - not elsewhere classified,136691.79484,0.0
31/03/2024,All staff groups,S99 Unknown causes / Not specified,61689.15474,0.0
31/03/2024,NHS infrastructure support,ALL REASONS,331520.6528,7981198.62039
31/03/2024,Other staff or those with unknown classification,ALL REASONS,1140.50655,72460.56655
31/03/2024,Professionally qualified clinical staff,ALL REASONS,935932.95586,23164794.33374
31/03/2024,Support to clinical staff,ALL REASONS,835713.2418,13332820.7472
31/03/2024,Ambulance staff,ALL REASONS,36998.96966,633865.9291
31/03/2024,Central functions,ALL REASONS,155214.69463,4292401.573
31/03/2024,HCHS doctors - All grades,ALL REASONS,82585.42163,4552600.23971
31/03/2024,"Hotel, property & estates",ALL REASONS,141284.32699,2154305.62777
31/03/2024,Managers,ALL REASONS,25125.86171,1019382.63706
31/03/2024,Midwives,ALL REASONS,39946.58781,771822.48288
31/03/2024,Nurses & health visitors,ALL REASONS,579809.69601,11591450.28786
31/03/2024,"Scientific, therapeutic & technical staff",ALL REASONS,196592.28075,5615055.39419
31/03/2024,Senior managers,ALL REASONS,9895.76947,515108.78256
31/03/2024,Support to ST&T staff,ALL REASONS,146291.76922,2775025.26698
31/03/2024,Support to ambulance staff,ALL REASONS,64140.63058,842439.00562
31/03/2024,"Support to doctors, nurses & midwives",ALL REASONS,625280.842,9715356.4746
31/03/2024,HCHS doctors - Associate Specialist,ALL REASONS,1935.19528,78202.71461
31/03/2024,HCHS doctors - Consultant,ALL REASONS,28743.41212,1798634.30214
31/03/2024,HCHS doctors - Core Training,ALL REASONS,13443.93555,697269.26885
31/03/2024,HCHS doctors - Foundation Doctor Year 1,ALL REASONS,4142.2095,238546.245
31/03/2024,HCHS doctors - Foundation Doctor Year 2,ALL REASONS,5263.70525,218178.7315
31/03/2024,HCHS doctors - Hospital Practitioner / Clinical Assistant,ALL REASONS,490.01302,24977.0418
31/03/2024,HCHS doctors - Other,ALL REASONS,1211.64587,40394.16966
31/03/2024,HCHS doctors - Specialty Doctor,ALL REASONS,7205.16999,284895.21608
31/03/2024,HCHS doctors - Specialty Registrar,ALL REASONS,20007.53505,1160708.18632
31/03/2024,HCHS doctors - Staff Grade,ALL REASONS,142.6,10794.36375
31/03/2024,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,98452.62294,0.0
31/03/2024,NHS infrastructure support,S11 Back Problems,15207.50852,0.0
31/03/2024,NHS infrastructure support,S12 Other musculoskeletal problems,30127.58548,0.0
31/03/2024,NHS infrastructure support,S13 Cold Cough Flu - Influenza,28172.68005,0.0
31/03/2024,NHS infrastructure support,S14 Asthma,1126.1434,0.0
31/03/2024,NHS infrastructure support,S15 Chest & respiratory problems,15269.69837,0.0
31/03/2024,NHS infrastructure support,S16 Headache / migraine,7190.68261,0.0
31/03/2024,NHS infrastructure support,S17 Benign and malignant tumours cancers,12409.73992,0.0
31/03/2024,NHS infrastructure support,S18 Blood disorders,1856.62398,0.0
31/03/2024,NHS infrastructure support,S19 Heart cardiac & circulatory problems,9099.12519,0.0
31/03/2024,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,314.30656,0.0
31/03/2024,NHS infrastructure support,S21 Ear nose throat (ENT),6301.63179,0.0
31/03/2024,NHS infrastructure support,S22 Dental and oral problems,1589.64784,0.0
31/03/2024,NHS infrastructure support,S23 Eye problems,4383.4745,0.0
31/03/2024,NHS infrastructure support,S24 Endocrine / glandular problems,1268.00871,0.0
31/03/2024,NHS infrastructure support,S25 Gastrointestinal problems,23062.80834,0.0
31/03/2024,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,10199.92536,0.0
31/03/2024,NHS infrastructure support,S27 Infectious diseases,3292.46597,0.0
31/03/2024,NHS infrastructure support,S28 Injury fracture,16594.27836,0.0
31/03/2024,NHS infrastructure support,S29 Nervous system disorders,3788.76009,0.0
31/03/2024,NHS infrastructure support,S30 Pregnancy related disorders,4225.07418,0.0
31/03/2024,NHS infrastructure support,S31 Skin disorders,1969.35024,0.0
