DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
30/09/2024,All staff groups,ALL REASONS,2140118.75288,43327826.21955
30/09/2024,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,580329.53941,0.0
30/09/2024,All staff groups,S11 Back Problems,99445.63127,0.0
30/09/2024,All staff groups,S12 Other musculoskeletal problems,206848.23724,0.0
30/09/2024,All staff groups,S13 Cold Cough Flu - Influenza,201158.76624,0.0
30/09/2024,All staff groups,S14 Asthma,4815.77385,0.0
30/09/2024,All staff groups,S15 Chest & respiratory problems,67616.72644,0.0
30/09/2024,All staff groups,S16 Headache / migraine,58755.27472,0.0
30/09/2024,All staff groups,S17 Benign and malignant tumours cancers,62712.52621,0.0
30/09/2024,All staff groups,S18 Blood disorders,9793.2803,0.0
30/09/2024,All staff groups,S19 Heart cardiac & circulatory problems,48633.94474,0.0
30/09/2024,All staff groups,S20 Burns poisoning frostbite hypothermia,1475.35948,0.0
30/09/2024,All staff groups,S21 Ear nose throat (ENT),39046.57362,0.0
30/09/2024,All staff groups,S22 Dental and oral problems,11572.88831,0.0
30/09/2024,All staff groups,S23 Eye problems,19736.55532,0.0
30/09/2024,All staff groups,S24 Endocrine / glandular problems,10801.41993,0.0
30/09/2024,All staff groups,S25 Gastrointestinal problems,177325.27674,0.0
30/09/2024,All staff groups,S26 Genitourinary & gynaecological disorders,81545.26183,0.0
30/09/2024,All staff groups,S27 Infectious diseases,36654.14667,0.0
30/09/2024,All staff groups,S28 Injury fracture,111989.64083,0.0
30/09/2024,All staff groups,S29 Nervous system disorders,23635.88485,0.0
30/09/2024,All staff groups,S30 Pregnancy related disorders,72463.24935,0.0
30/09/2024,All staff groups,S31 Skin disorders,16765.32014,0.0
30/09/2024,All staff groups,S32 Substance abuse,910.40022,0.0
30/09/2024,All staff groups,S98 Other known causes - not elsewhere classified,139528.05762,0.0
30/09/2024,All staff groups,S99 Unknown causes / Not specified,56559.01755,0.0
30/09/2024,NHS infrastructure support,ALL REASONS,336653.72968,7718777.12178
30/09/2024,Other staff or those with unknown classification,ALL REASONS,978.08219,65062.095
30/09/2024,Professionally qualified clinical staff,ALL REASONS,963905.63659,22764676.63095
30/09/2024,Support to clinical staff,ALL REASONS,838581.3044200001,12779310.371820001
30/09/2024,Ambulance staff,ALL REASONS,36804.74747,632223.88497
30/09/2024,Central functions,ALL REASONS,157559.20757,4155156.54621
30/09/2024,HCHS doctors - All grades,ALL REASONS,81703.91662,4555065.49691
30/09/2024,"Hotel, property & estates",ALL REASONS,145095.66742,2107383.6925
30/09/2024,Managers,ALL REASONS,24107.85534,967820.80538
30/09/2024,Midwives,ALL REASONS,42938.20943,741390.51527
30/09/2024,Nurses & health visitors,ALL REASONS,598918.62124,11333164.3697
30/09/2024,"Scientific, therapeutic & technical staff",ALL REASONS,203540.14183,5502832.3641
30/09/2024,Senior managers,ALL REASONS,9890.99935,488416.07769
30/09/2024,Support to ST&T staff,ALL REASONS,150457.76414,2692161.38524
30/09/2024,Support to ambulance staff,ALL REASONS,61273.4825,821206.41613
30/09/2024,"Support to doctors, nurses & midwives",ALL REASONS,626850.05778,9265942.57045
30/09/2024,HCHS doctors - Associate Specialist,ALL REASONS,2236.22585,79134.8157
30/09/2024,HCHS doctors - Consultant,ALL REASONS,28134.8751,1768489.09825
30/09/2024,HCHS doctors - Core Training,ALL REASONS,13195.9585,704946.2701
30/09/2024,HCHS doctors - Foundation Doctor Year 1,ALL REASONS,4055.25625,252782.085
30/09/2024,HCHS doctors - Foundation Doctor Year 2,ALL REASONS,5558.0475,229487.221
30/09/2024,HCHS doctors - Hospital Practitioner / Clinical Assistant,ALL REASONS,530.87957,24776.46525
30/09/2024,HCHS doctors - Other HCHS doctor grades,ALL REASONS,931.01368,37777.08875
30/09/2024,HCHS doctors - Specialty Doctor,ALL REASONS,7733.75501,281351.65592
30/09/2024,HCHS doctors - Specialty Registrar,ALL REASONS,19167.70516,1165668.28669
30/09/2024,HCHS doctors - Staff Grade,ALL REASONS,160.2,10652.51025
30/09/2024,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,99419.90386,0.0
30/09/2024,NHS infrastructure support,S11 Back Problems,16619.74874,0.0
30/09/2024,NHS infrastructure support,S12 Other musculoskeletal problems,33349.42602,0.0
30/09/2024,NHS infrastructure support,S13 Cold Cough Flu - Influenza,25777.21164,0.0
30/09/2024,NHS infrastructure support,S14 Asthma,755.31001,0.0
30/09/2024,NHS infrastructure support,S15 Chest & respiratory problems,12043.35232,0.0
30/09/2024,NHS infrastructure support,S16 Headache / migraine,7999.24134,0.0
30/09/2024,NHS infrastructure support,S17 Benign and malignant tumours cancers,12790.76009,0.0
30/09/2024,NHS infrastructure support,S18 Blood disorders,1947.34406,0.0
30/09/2024,NHS infrastructure support,S19 Heart cardiac & circulatory problems,9053.78345,0.0
30/09/2024,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,236.89333,0.0
30/09/2024,NHS infrastructure support,S21 Ear nose throat (ENT),5699.84816,0.0
30/09/2024,NHS infrastructure support,S22 Dental and oral problems,1674.91897,0.0
30/09/2024,NHS infrastructure support,S23 Eye problems,3710.11263,0.0
30/09/2024,NHS infrastructure support,S24 Endocrine / glandular problems,1377.18378,0.0
30/09/2024,NHS infrastructure support,S25 Gastrointestinal problems,24995.93881,0.0
30/09/2024,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,9745.99264,0.0
30/09/2024,NHS infrastructure support,S27 Infectious diseases,5330.32753,0.0
30/09/2024,NHS infrastructure support,S28 Injury fracture,18664.95859,0.0
30/09/2024,NHS infrastructure support,S29 Nervous system disorders,3608.22134,0.0
30/09/2024,NHS infrastructure support,S30 Pregnancy related disorders,4756.44041,0.0
30/09/2024,NHS infrastructure support,S31 Skin disorders,2616.0343,0.0
30/09/2024,NHS infrastructure support,S32 Substance abuse,286.6,0.0
30/09/2024,NHS infrastructure support,S98 Other known causes - not elsewhere classified,24565.23911,0.0
30/09/2024,NHS infrastructure support,S99 Unknown causes / Not specified,9628.93855,0.0
30/09/2024,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,298.00007,0.0
30/09/2024,Other staff or those with unknown classification,S11 Back Problems,93.69333,0.0
30/09/2024,Other staff or those with unknown classification,S12 Other musculoskeletal problems,60.56,0.0
30/09/2024,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,77.00004,0.0
30/09/2024,Other staff or those with unknown classification,S15 Chest & respiratory problems,31.53331,0.0
30/09/2024,Other staff or those with unknown classification,S16 Headache / migraine,24.175,0.0
30/09/2024,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,10.88,0.0
30/09/2024,Other staff or those with unknown classification,S18 Blood disorders,32.0,0.0
30/09/2024,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,21.8,0.0
30/09/2024,Other staff or those with unknown classification,S21 Ear nose throat (ENT),7.0,0.0
30/09/2024,Other staff or those with unknown classification,S22 Dental and oral problems,3.0,0.0
30/09/2024,Other staff or those with unknown classification,S23 Eye problems,4.0,0.0
30/09/2024,Other staff or those with unknown classification,S24 Endocrine / glandular problems,30.0,0.0
30/09/2024,Other staff or those with unknown classification,S25 Gastrointestinal problems,74.91334,0.0
30/09/2024,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,4.0799900000000004,0.0
30/09/2024,Other staff or those with unknown classification,S27 Infectious diseases,3.2,0.0
30/09/2024,Other staff or those with unknown classification,S28 Injury fracture,57.0,0.0
30/09/2024,Other staff or those with unknown classification,S29 Nervous system disorders,16.2,0.0
30/09/2024,Other staff or those with unknown classification,S30 Pregnancy related disorders,21.6,0.0
30/09/2024,Other staff or those with unknown classification,S31 Skin disorders,4.8,0.0
30/09/2024,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,92.84711,0.0
30/09/2024,Other staff or those with unknown classification,S99 Unknown causes / Not specified,9.8,0.0
30/09/2024,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,248057.80047,0.0
