DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/08/2024,All staff groups,ALL REASONS,2126100.64085,44496208.48264
31/08/2024,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,606540.44541,0.0
31/08/2024,All staff groups,S11 Back Problems,102762.29923,0.0
31/08/2024,All staff groups,S12 Other musculoskeletal problems,212092.53458,0.0
31/08/2024,All staff groups,S13 Cold Cough Flu - Influenza,136549.6221,0.0
31/08/2024,All staff groups,S14 Asthma,4603.14476,0.0
31/08/2024,All staff groups,S15 Chest & respiratory problems,66126.72035,0.0
31/08/2024,All staff groups,S16 Headache / migraine,56162.97508,0.0
31/08/2024,All staff groups,S17 Benign and malignant tumours cancers,65783.59376,0.0
31/08/2024,All staff groups,S18 Blood disorders,9655.7129,0.0
31/08/2024,All staff groups,S19 Heart cardiac & circulatory problems,49390.58721,0.0
31/08/2024,All staff groups,S20 Burns poisoning frostbite hypothermia,1654.17322,0.0
31/08/2024,All staff groups,S21 Ear nose throat (ENT),37418.03116,0.0
31/08/2024,All staff groups,S22 Dental and oral problems,10354.71574,0.0
31/08/2024,All staff groups,S23 Eye problems,21977.28231,0.0
31/08/2024,All staff groups,S24 Endocrine / glandular problems,11074.64716,0.0
31/08/2024,All staff groups,S25 Gastrointestinal problems,180262.18473,0.0
31/08/2024,All staff groups,S26 Genitourinary & gynaecological disorders,79833.46038,0.0
31/08/2024,All staff groups,S27 Infectious diseases,38210.53253,0.0
31/08/2024,All staff groups,S28 Injury fracture,117743.11432,0.0
31/08/2024,All staff groups,S29 Nervous system disorders,24521.36543,0.0
31/08/2024,All staff groups,S30 Pregnancy related disorders,73580.42266,0.0
31/08/2024,All staff groups,S31 Skin disorders,17077.22352,0.0
31/08/2024,All staff groups,S32 Substance abuse,795.14685,0.0
31/08/2024,All staff groups,S98 Other known causes - not elsewhere classified,142580.34438,0.0
31/08/2024,All staff groups,S99 Unknown causes / Not specified,59350.36108,0.0
31/08/2024,NHS infrastructure support,ALL REASONS,334375.63322,7952850.57221
31/08/2024,Other staff or those with unknown classification,ALL REASONS,1029.1769,67521.48099
31/08/2024,Professionally qualified clinical staff,ALL REASONS,938420.48345,23226335.91775
31/08/2024,Support to clinical staff,ALL REASONS,852275.34728,13249500.51169
31/08/2024,Ambulance staff,ALL REASONS,37284.8685,645087.05257
31/08/2024,Central functions,ALL REASONS,154639.0326,4278601.79661
31/08/2024,HCHS doctors - All grades,ALL REASONS,72254.40574,4528432.75011
31/08/2024,"Hotel, property & estates",ALL REASONS,145846.00281,2173320.9036
31/08/2024,Managers,ALL REASONS,23530.18133,997168.63685
31/08/2024,Midwives,ALL REASONS,41617.23353,765436.35414
31/08/2024,Nurses & health visitors,ALL REASONS,589454.35802,11658299.61163
31/08/2024,"Scientific, therapeutic & technical staff",ALL REASONS,197809.61766,5629080.1493
31/08/2024,Senior managers,ALL REASONS,10360.41648,503759.23515
31/08/2024,Support to ST&T staff,ALL REASONS,150772.52077,2791447.41675
31/08/2024,Support to ambulance staff,ALL REASONS,62288.59647,847245.43882
31/08/2024,"Support to doctors, nurses & midwives",ALL REASONS,639214.23004,9610807.65612
31/08/2024,HCHS doctors - Associate Specialist,ALL REASONS,2205.48804,80557.7976
31/08/2024,HCHS doctors - Consultant,ALL REASONS,26788.83864,1814721.78314
31/08/2024,HCHS doctors - Core Training,ALL REASONS,11106.67584,682404.29405
31/08/2024,HCHS doctors - Foundation Doctor Year 1,ALL REASONS,1963.44625,221823.87427
31/08/2024,HCHS doctors - Foundation Doctor Year 2,ALL REASONS,4177.72,224123.31825
31/08/2024,HCHS doctors - Hospital Practitioner / Clinical Assistant,ALL REASONS,570.98736,25234.50757
31/08/2024,HCHS doctors - Other HCHS doctor grades,ALL REASONS,1064.03126,38772.19499
31/08/2024,HCHS doctors - Specialty Doctor,ALL REASONS,7553.57857,287326.77415
31/08/2024,HCHS doctors - Specialty Registrar,ALL REASONS,16706.3885,1142656.25725
31/08/2024,HCHS doctors - Staff Grade,ALL REASONS,117.25128,10811.94884
31/08/2024,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,103114.28372,0.0
31/08/2024,NHS infrastructure support,S11 Back Problems,16426.81129,0.0
31/08/2024,NHS infrastructure support,S12 Other musculoskeletal problems,35324.6508,0.0
31/08/2024,NHS infrastructure support,S13 Cold Cough Flu - Influenza,17142.41431,0.0
31/08/2024,NHS infrastructure support,S14 Asthma,654.1655,0.0
31/08/2024,NHS infrastructure support,S15 Chest & respiratory problems,11567.4708,0.0
31/08/2024,NHS infrastructure support,S16 Headache / migraine,7377.44406,0.0
31/08/2024,NHS infrastructure support,S17 Benign and malignant tumours cancers,12940.64519,0.0
31/08/2024,NHS infrastructure support,S18 Blood disorders,2284.3037600000002,0.0
31/08/2024,NHS infrastructure support,S19 Heart cardiac & circulatory problems,9539.43867,0.0
31/08/2024,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,237.56993,0.0
31/08/2024,NHS infrastructure support,S21 Ear nose throat (ENT),5638.45411,0.0
31/08/2024,NHS infrastructure support,S22 Dental and oral problems,1399.98533,0.0
31/08/2024,NHS infrastructure support,S23 Eye problems,4291.4166000000005,0.0
31/08/2024,NHS infrastructure support,S24 Endocrine / glandular problems,1687.80288,0.0
31/08/2024,NHS infrastructure support,S25 Gastrointestinal problems,24872.53606,0.0
31/08/2024,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,9613.34487,0.0
31/08/2024,NHS infrastructure support,S27 Infectious diseases,5389.64908,0.0
31/08/2024,NHS infrastructure support,S28 Injury fracture,19218.01042,0.0
31/08/2024,NHS infrastructure support,S29 Nervous system disorders,3972.02489,0.0
31/08/2024,NHS infrastructure support,S30 Pregnancy related disorders,4432.52025,0.0
31/08/2024,NHS infrastructure support,S31 Skin disorders,2489.96784,0.0
31/08/2024,NHS infrastructure support,S32 Substance abuse,297.36,0.0
31/08/2024,NHS infrastructure support,S98 Other known causes - not elsewhere classified,24258.34138,0.0
31/08/2024,NHS infrastructure support,S99 Unknown causes / Not specified,10205.02148,0.0
31/08/2024,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,268.3231,0.0
31/08/2024,Other staff or those with unknown classification,S11 Back Problems,14.4,0.0
31/08/2024,Other staff or those with unknown classification,S12 Other musculoskeletal problems,76.44,0.0
31/08/2024,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,84.66675,0.0
31/08/2024,Other staff or those with unknown classification,S15 Chest & respiratory problems,7.8,0.0
31/08/2024,Other staff or those with unknown classification,S16 Headache / migraine,49.7,0.0
31/08/2024,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,19.84,0.0
31/08/2024,Other staff or those with unknown classification,S18 Blood disorders,36.0,0.0
31/08/2024,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,38.2,0.0
31/08/2024,Other staff or those with unknown classification,S21 Ear nose throat (ENT),16.2,0.0
31/08/2024,Other staff or those with unknown classification,S22 Dental and oral problems,14.0,0.0
31/08/2024,Other staff or those with unknown classification,S23 Eye problems,12.0,0.0
31/08/2024,Other staff or those with unknown classification,S25 Gastrointestinal problems,82.0,0.0
31/08/2024,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,53.0,0.0
31/08/2024,Other staff or those with unknown classification,S27 Infectious diseases,21.0,0.0
31/08/2024,Other staff or those with unknown classification,S28 Injury fracture,23.6,0.0
31/08/2024,Other staff or those with unknown classification,S29 Nervous system disorders,57.2,0.0
31/08/2024,Other staff or those with unknown classification,S30 Pregnancy related disorders,21.0,0.0
31/08/2024,Other staff or those with unknown classification,S31 Skin disorders,12.8,0.0
31/08/2024,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,86.00704999999999,0.0
31/08/2024,Other staff or those with unknown classification,S99 Unknown causes / Not specified,35.0,0.0
31/08/2024,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,256320.40312,0.0
31/08/2024,Professionally qualified clinical staff,S11 Back Problems,39877.50418,0.0
31/08/2024,Professionally qualified clinical staff,S12 Other musculoskeletal problems,82498.96434,0.0
31/08/2024,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,72127.09997,0.0
31/08/2024,Professionally qualified clinical staff,S14 Asthma,2096.27711,0.0
31/08/2024,Professionally qualified clinical staff,S15 Chest & respiratory problems,27768.21208,0.0
31/08/2024,Professionally qualified clinical staff,S16 Headache / migraine,25145.99553,0.0
31/08/2024,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,28547.9307,0.0
31/08/2024,Professionally qualified clinical staff,S18 Blood disorders,3665.4251,0.0
31/08/2024,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,19946.69715,0.0
