DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
30/11/2022,All staff groups,ALL REASONS,2197992.75752,40519074.33115
30/11/2022,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,526904.1241,0.0
30/11/2022,All staff groups,S11 Back Problems,91227.67124,0.0
30/11/2022,All staff groups,S12 Other musculoskeletal problems,182333.15887,0.0
30/11/2022,All staff groups,S13 Cold Cough Flu - Influenza,279357.73324,0.0
30/11/2022,All staff groups,S14 Asthma,5978.68694,0.0
30/11/2022,All staff groups,S15 Chest & respiratory problems,131815.01058,0.0
30/11/2022,All staff groups,S16 Headache / migraine,51998.83939,0.0
30/11/2022,All staff groups,S17 Benign and malignant tumours cancers,55777.352,0.0
30/11/2022,All staff groups,S18 Blood disorders,7690.92304,0.0
30/11/2022,All staff groups,S19 Heart cardiac & circulatory problems,46989.43765,0.0
30/11/2022,All staff groups,S20 Burns poisoning frostbite hypothermia,1372.91903,0.0
30/11/2022,All staff groups,S21 Ear nose throat (ENT),45184.36515,0.0
30/11/2022,All staff groups,S22 Dental and oral problems,9741.43947,0.0
30/11/2022,All staff groups,S23 Eye problems,17740.28868,0.0
30/11/2022,All staff groups,S24 Endocrine / glandular problems,9741.9932,0.0
30/11/2022,All staff groups,S25 Gastrointestinal problems,158141.9374,0.0
30/11/2022,All staff groups,S26 Genitourinary & gynaecological disorders,67010.7177,0.0
30/11/2022,All staff groups,S27 Infectious diseases,116328.8757,0.0
30/11/2022,All staff groups,S28 Injury fracture,93973.89027,0.0
30/11/2022,All staff groups,S29 Nervous system disorders,19609.82769,0.0
30/11/2022,All staff groups,S30 Pregnancy related disorders,61696.45387,0.0
30/11/2022,All staff groups,S31 Skin disorders,12977.8932,0.0
30/11/2022,All staff groups,S32 Substance abuse,1075.54534,0.0
30/11/2022,All staff groups,S98 Other known causes - not elsewhere classified,140957.1785,0.0
30/11/2022,All staff groups,S99 Unknown causes / Not specified,62366.49527,0.0
30/11/2022,NHS infrastructure support,ALL REASONS,338891.48927,7443814.04655
