DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/01/2025,All staff groups,ALL REASONS,2589442.48129,45434501.93698
31/01/2025,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,638937.58153,0.0
31/01/2025,All staff groups,S11 Back Problems,103965.71757,0.0
31/01/2025,All staff groups,S12 Other musculoskeletal problems,218041.71695,0.0
31/01/2025,All staff groups,S13 Cold Cough Flu - Influenza,479175.90088,0.0
31/01/2025,All staff groups,S14 Asthma,7355.21797,0.0
31/01/2025,All staff groups,S15 Chest & respiratory problems,105251.0937,0.0
31/01/2025,All staff groups,S16 Headache / migraine,58899.43276,0.0
31/01/2025,All staff groups,S17 Benign and malignant tumours cancers,63920.7887,0.0
31/01/2025,All staff groups,S18 Blood disorders,8588.04796,0.0
31/01/2025,All staff groups,S19 Heart cardiac & circulatory problems,53833.77431,0.0
31/01/2025,All staff groups,S20 Burns poisoning frostbite hypothermia,2046.54717,0.0
31/01/2025,All staff groups,S21 Ear nose throat (ENT),45680.13796,0.0
31/01/2025,All staff groups,S22 Dental and oral problems,11289.70244,0.0
31/01/2025,All staff groups,S23 Eye problems,22390.32385,0.0
31/01/2025,All staff groups,S24 Endocrine / glandular problems,10759.75708,0.0
31/01/2025,All staff groups,S25 Gastrointestinal problems,209171.73488,0.0
31/01/2025,All staff groups,S26 Genitourinary & gynaecological disorders,82663.95182,0.0
31/01/2025,All staff groups,S27 Infectious diseases,17410.86363,0.0
31/01/2025,All staff groups,S28 Injury fracture,118733.30582,0.0
31/01/2025,All staff groups,S29 Nervous system disorders,25121.32125,0.0
31/01/2025,All staff groups,S30 Pregnancy related disorders,79936.20573,0.0
31/01/2025,All staff groups,S31 Skin disorders,17045.45981,0.0
31/01/2025,All staff groups,S32 Substance abuse,969.98021,0.0
31/01/2025,All staff groups,S98 Other known causes - not elsewhere classified,147139.50482,0.0
31/01/2025,All staff groups,S99 Unknown causes / Not specified,61114.41249,0.0
31/01/2025,NHS infrastructure support,ALL REASONS,392992.49072,8022272.20048
31/01/2025,Professionally qualified clinical staff,ALL REASONS,1187028.76009,24036582.06198
31/01/2025,Support to clinical staff,ALL REASONS,1008398.11335,13310364.79127
31/01/2025,Unknown classification,ALL REASONS,1023.11713,65282.88325
31/01/2025,Ambulance staff,ALL REASONS,47283.99115,683243.07535
31/01/2025,Central functions,ALL REASONS,181565.18779,4292934.35417
31/01/2025,HCHS doctors - All grades,ALL REASONS,100509.10896,4756131.3857
31/01/2025,"Hotel, property & estates",ALL REASONS,171774.93276,2191632.56597
31/01/2025,Managers,ALL REASONS,28618.83809,1023993.40764
31/01/2025,Midwives,ALL REASONS,49255.43716,808441.16027
31/01/2025,Nurses & health visitors,ALL REASONS,738116.63791,11984027.26558
31/01/2025,"Scientific, therapeutic & technical staff",ALL REASONS,251863.58491,5804739.17508
31/01/2025,Senior managers,ALL REASONS,11033.53208,513711.8727
31/01/2025,Support to ST&T staff,ALL REASONS,182069.04359,2860951.44091
31/01/2025,Support to ambulance staff,ALL REASONS,74281.17042,841986.34537
31/01/2025,"Support to doctors, nurses & midwives",ALL REASONS,752047.89934,9607427.00499
31/01/2025,HCHS doctors - Associate Specialist,ALL REASONS,2719.72633,84666.13443
31/01/2025,HCHS doctors - Consultant,ALL REASONS,32363.35242,1856279.66139
31/01/2025,HCHS doctors - Core Training,ALL REASONS,18044.07142,759335.12418
31/01/2025,HCHS doctors - Foundation Doctor Year 1,ALL REASONS,6450.54125,257187.7225
31/01/2025,HCHS doctors - Foundation Doctor Year 2,ALL REASONS,6527.3775,232427.3975
31/01/2025,HCHS doctors - Hospital Practitioner / Clinical Assistant,ALL REASONS,659.86161,26528.39952
31/01/2025,HCHS doctors - Other HCHS doctor grades,ALL REASONS,1189.02547,40562.1212
31/01/2025,HCHS doctors - Specialty Doctor,ALL REASONS,8414.02346,299563.34705
31/01/2025,HCHS doctors - Specialty Registrar,ALL REASONS,23873.07075,1188130.78847
31/01/2025,HCHS doctors - Staff Grade,ALL REASONS,268.05875000000003,11450.68946
31/01/2025,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,102626.0532,0.0
31/01/2025,NHS infrastructure support,S11 Back Problems,16908.24236,0.0
31/01/2025,NHS infrastructure support,S12 Other musculoskeletal problems,34994.56929,0.0
31/01/2025,NHS infrastructure support,S13 Cold Cough Flu - Influenza,64034.42353,0.0
31/01/2025,NHS infrastructure support,S14 Asthma,1049.87176,0.0
31/01/2025,NHS infrastructure support,S15 Chest & respiratory problems,18433.6084,0.0
31/01/2025,NHS infrastructure support,S16 Headache / migraine,7298.71674,0.0
31/01/2025,NHS infrastructure support,S17 Benign and malignant tumours cancers,13694.45635,0.0
31/01/2025,NHS infrastructure support,S18 Blood disorders,1781.89043,0.0
31/01/2025,NHS infrastructure support,S19 Heart cardiac & circulatory problems,10080.44202,0.0
31/01/2025,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,364.02698,0.0
31/01/2025,NHS infrastructure support,S21 Ear nose throat (ENT),6497.19594,0.0
31/01/2025,NHS infrastructure support,S22 Dental and oral problems,1662.16928,0.0
31/01/2025,NHS infrastructure support,S23 Eye problems,4743.2183,0.0
31/01/2025,NHS infrastructure support,S24 Endocrine / glandular problems,1291.66766,0.0
31/01/2025,NHS infrastructure support,S25 Gastrointestinal problems,28870.45521,0.0
31/01/2025,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,9821.90745,0.0
31/01/2025,NHS infrastructure support,S27 Infectious diseases,2750.42394,0.0
31/01/2025,NHS infrastructure support,S28 Injury fracture,19141.9522,0.0
31/01/2025,NHS infrastructure support,S29 Nervous system disorders,3539.68878,0.0
31/01/2025,NHS infrastructure support,S30 Pregnancy related disorders,4575.32893,0.0
31/01/2025,NHS infrastructure support,S31 Skin disorders,2682.20642,0.0
31/01/2025,NHS infrastructure support,S32 Substance abuse,236.18682,0.0
31/01/2025,NHS infrastructure support,S98 Other known causes - not elsewhere classified,25972.35381,0.0
31/01/2025,NHS infrastructure support,S99 Unknown causes / Not specified,9941.43492,0.0
31/01/2025,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,282018.45186,0.0
31/01/2025,Professionally qualified clinical staff,S11 Back Problems,43182.53046,0.0
31/01/2025,Professionally qualified clinical staff,S12 Other musculoskeletal problems,88343.61416,0.0
31/01/2025,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,244213.23784,0.0
31/01/2025,Professionally qualified clinical staff,S14 Asthma,3440.24768,0.0
31/01/2025,Professionally qualified clinical staff,S15 Chest & respiratory problems,43490.31078,0.0
31/01/2025,Professionally qualified clinical staff,S16 Headache / migraine,27669.56488,0.0
31/01/2025,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,26606.96926,0.0
31/01/2025,Professionally qualified clinical staff,S18 Blood disorders,3461.85598,0.0
31/01/2025,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,21462.1393,0.0
31/01/2025,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,1032.44667,0.0
31/01/2025,Professionally qualified clinical staff,S21 Ear nose throat (ENT),21329.2412,0.0
31/01/2025,Professionally qualified clinical staff,S22 Dental and oral problems,4850.55789,0.0
31/01/2025,Professionally qualified clinical staff,S23 Eye problems,9653.55713,0.0
31/01/2025,Professionally qualified clinical staff,S24 Endocrine / glandular problems,5073.80465,0.0
31/01/2025,Professionally qualified clinical staff,S25 Gastrointestinal problems,94106.71874,0.0
