DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
28/02/2023,All staff groups,ALL REASONS,1909224.59421,38345713.38657
28/02/2023,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,469754.7191,0.0
28/02/2023,All staff groups,S11 Back Problems,76090.12588,0.0
28/02/2023,All staff groups,S12 Other musculoskeletal problems,156225.08374,0.0
28/02/2023,All staff groups,S13 Cold Cough Flu - Influenza,228975.97032,0.0
28/02/2023,All staff groups,S14 Asthma,4995.95322,0.0
28/02/2023,All staff groups,S15 Chest & respiratory problems,115082.47145,0.0
28/02/2023,All staff groups,S16 Headache / migraine,42868.15209,0.0
28/02/2023,All staff groups,S17 Benign and malignant tumours cancers,50492.95346,0.0
28/02/2023,All staff groups,S18 Blood disorders,6815.99303,0.0
28/02/2023,All staff groups,S19 Heart cardiac & circulatory problems,41862.96061,0.0
28/02/2023,All staff groups,S20 Burns poisoning frostbite hypothermia,1334.60611,0.0
28/02/2023,All staff groups,S21 Ear nose throat (ENT),41618.1315,0.0
28/02/2023,All staff groups,S22 Dental and oral problems,8193.90416,0.0
28/02/2023,All staff groups,S23 Eye problems,17662.45414,0.0
28/02/2023,All staff groups,S24 Endocrine / glandular problems,7857.62733,0.0
28/02/2023,All staff groups,S25 Gastrointestinal problems,140422.01542,0.0
28/02/2023,All staff groups,S26 Genitourinary & gynaecological disorders,57147.62777,0.0
28/02/2023,All staff groups,S27 Infectious diseases,97561.3126,0.0
28/02/2023,All staff groups,S28 Injury fracture,89603.65368,0.0
28/02/2023,All staff groups,S29 Nervous system disorders,16005.1604,0.0
28/02/2023,All staff groups,S30 Pregnancy related disorders,54625.24622,0.0
28/02/2023,All staff groups,S31 Skin disorders,10390.14434,0.0
28/02/2023,All staff groups,S32 Substance abuse,694.27991,0.0
28/02/2023,All staff groups,S98 Other known causes - not elsewhere classified,119952.37257,0.0
28/02/2023,All staff groups,S99 Unknown causes / Not specified,52991.67516,0.0
28/02/2023,NHS infrastructure support,ALL REASONS,288995.45642,7036782.92517
28/02/2023,Other staff or those with unknown classification,ALL REASONS,1331.34359,70078.16941
28/02/2023,Professionally qualified clinical staff,ALL REASONS,848622.63445,19749631.8162
28/02/2023,Support to clinical staff,ALL REASONS,770275.15975,11489220.47579
28/02/2023,Ambulance staff,ALL REASONS,32368.13861,530986.13197
28/02/2023,Central functions,ALL REASONS,138925.44942,3893722.78293
28/02/2023,HCHS Doctors,ALL REASONS,73306.20029,3913330.26619
28/02/2023,"Hotel, property & estates",ALL REASONS,124379.93237,1819558.00046
28/02/2023,Managers,ALL REASONS,18667.42957,911063.1451
28/02/2023,Midwives,ALL REASONS,35562.36614,657034.48619
28/02/2023,Nurses & health visitors,ALL REASONS,520510.63547,9802342.69437
28/02/2023,"Scientific, therapeutic & technical staff",ALL REASONS,186875.29394,4845938.23748
28/02/2023,Senior managers,ALL REASONS,7022.64506,412438.99668
28/02/2023,Support to ST&T staff,ALL REASONS,134118.97671,2339620.57866
28/02/2023,Support to ambulance staff,ALL REASONS,60833.51028,728567.162
28/02/2023,"Support to doctors, nurses & midwives",ALL REASONS,575322.67276,8421032.73513
28/02/2023,Associate Specialist,ALL REASONS,1953.67978,61483.12156
28/02/2023,Consultant,ALL REASONS,25778.88532,1569075.06504
28/02/2023,Core Training,ALL REASONS,11031.44685,552163.97903
28/02/2023,Foundation Doctor Year 1,ALL REASONS,4649.17875,201492.85025
28/02/2023,Foundation Doctor Year 2,ALL REASONS,4513.62125,183016.32625
28/02/2023,Hospital Practitioner / Clinical Assistant,ALL REASONS,387.26848,21369.14002
28/02/2023,Other and Local HCHS Doctor Grades,ALL REASONS,1166.09031,36171.08455
