DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/07/2024,All staff groups,ALL REASONS,2305199.39332,44518408.22942
31/07/2024,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,606820.46644,0.0
31/07/2024,All staff groups,S11 Back Problems,101506.60873,0.0
31/07/2024,All staff groups,S12 Other musculoskeletal problems,211375.13907,0.0
31/07/2024,All staff groups,S13 Cold Cough Flu - Influenza,222862.17056,0.0
31/07/2024,All staff groups,S14 Asthma,5333.9849,0.0
31/07/2024,All staff groups,S15 Chest & respiratory problems,94574.65196,0.0
31/07/2024,All staff groups,S16 Headache / migraine,60713.17973,0.0
31/07/2024,All staff groups,S17 Benign and malignant tumours cancers,63767.53039,0.0
31/07/2024,All staff groups,S18 Blood disorders,9604.1102,0.0
31/07/2024,All staff groups,S19 Heart cardiac & circulatory problems,50535.821860000004,0.0
31/07/2024,All staff groups,S20 Burns poisoning frostbite hypothermia,1834.53841,0.0
31/07/2024,All staff groups,S21 Ear nose throat (ENT),44337.16873,0.0
31/07/2024,All staff groups,S22 Dental and oral problems,11483.36627,0.0
31/07/2024,All staff groups,S23 Eye problems,22053.53422,0.0
31/07/2024,All staff groups,S24 Endocrine / glandular problems,11077.58559,0.0
31/07/2024,All staff groups,S25 Gastrointestinal problems,199399.24483,0.0
31/07/2024,All staff groups,S26 Genitourinary & gynaecological disorders,81628.45587,0.0
31/07/2024,All staff groups,S27 Infectious diseases,60568.02648,0.0
31/07/2024,All staff groups,S28 Injury fracture,115951.90984000001,0.0
31/07/2024,All staff groups,S29 Nervous system disorders,24917.22194,0.0
31/07/2024,All staff groups,S30 Pregnancy related disorders,72234.4169,0.0
31/07/2024,All staff groups,S31 Skin disorders,16758.88945,0.0
31/07/2024,All staff groups,S32 Substance abuse,741.08009,0.0
31/07/2024,All staff groups,S98 Other known causes - not elsewhere classified,150643.4664,0.0
31/07/2024,All staff groups,S99 Unknown causes / Not specified,64476.82446,0.0
31/07/2024,NHS infrastructure support,ALL REASONS,360703.19092,7959684.79223
