DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/07/2023,All staff groups,ALL REASONS,2035022.01948,42900268.62616
31/07/2023,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,571538.99911,0.0
31/07/2023,All staff groups,S11 Back Problems,95617.5858,0.0
31/07/2023,All staff groups,S12 Other musculoskeletal problems,197510.01131,0.0
31/07/2023,All staff groups,S13 Cold Cough Flu - Influenza,122648.32369,0.0
31/07/2023,All staff groups,S14 Asthma,5176.91072,0.0
31/07/2023,All staff groups,S15 Chest & respiratory problems,70235.1961,0.0
31/07/2023,All staff groups,S16 Headache / migraine,56496.63126,0.0
31/07/2023,All staff groups,S17 Benign and malignant tumours cancers,60569.06505,0.0
31/07/2023,All staff groups,S18 Blood disorders,8643.63596,0.0
31/07/2023,All staff groups,S19 Heart cardiac & circulatory problems,47395.18428,0.0
31/07/2023,All staff groups,S20 Burns poisoning frostbite hypothermia,1671.14662,0.0
31/07/2023,All staff groups,S21 Ear nose throat (ENT),42554.72268,0.0
31/07/2023,All staff groups,S22 Dental and oral problems,11212.93315,0.0
31/07/2023,All staff groups,S23 Eye problems,21799.6037,0.0
31/07/2023,All staff groups,S24 Endocrine / glandular problems,10065.3144,0.0
31/07/2023,All staff groups,S25 Gastrointestinal problems,177451.6088,0.0
31/07/2023,All staff groups,S26 Genitourinary & gynaecological disorders,74900.2097,0.0
31/07/2023,All staff groups,S27 Infectious diseases,41476.24878,0.0
31/07/2023,All staff groups,S28 Injury fracture,114276.89557,0.0
31/07/2023,All staff groups,S29 Nervous system disorders,21930.79731,0.0
31/07/2023,All staff groups,S30 Pregnancy related disorders,67488.73157,0.0
31/07/2023,All staff groups,S31 Skin disorders,14710.02255,0.0
31/07/2023,All staff groups,S32 Substance abuse,848.97826,0.0
31/07/2023,All staff groups,S98 Other known causes - not elsewhere classified,138704.06384,0.0
31/07/2023,All staff groups,S99 Unknown causes / Not specified,60099.19927,0.0
31/07/2023,NHS infrastructure support,ALL REASONS,312587.27011,7905134.16902
31/07/2023,Other staff or those with unknown classification,ALL REASONS,1187.11229,78868.27534000001
31/07/2023,Professionally qualified clinical staff,ALL REASONS,892284.84016,21979025.14406
31/07/2023,Support to clinical staff,ALL REASONS,828962.79692,12937241.03774
31/07/2023,Ambulance staff,ALL REASONS,34787.54809,596157.50964
31/07/2023,Central functions,ALL REASONS,145613.82485,4328889.21275
31/07/2023,HCHS Doctors,ALL REASONS,74091.2133,4324454.67003
31/07/2023,"Hotel, property & estates",ALL REASONS,136841.78061,2093790.3223
31/07/2023,Managers,ALL REASONS,21804.94981,1021786.26486
31/07/2023,Midwives,ALL REASONS,40490.34503,722340.35956
31/07/2023,Nurses & health visitors,ALL REASONS,552842.81395,10959748.965020001
31/07/2023,"Scientific, therapeutic & technical staff",ALL REASONS,190072.91979,5376323.63981
31/07/2023,Senior managers,ALL REASONS,8326.71484,460668.36911
31/07/2023,Support to ST&T staff,ALL REASONS,141793.14866,2641662.20983
31/07/2023,Support to ambulance staff,ALL REASONS,62660.41939,808576.34874
31/07/2023,"Support to doctors, nurses & midwives",ALL REASONS,624509.22887,9487002.47917
31/07/2023,Associate Specialist,ALL REASONS,1847.10488,71692.02891
31/07/2023,Consultant,ALL REASONS,26218.12698,1749028.64774
31/07/2023,Core Training,ALL REASONS,10817.19275,607276.68006
31/07/2023,Foundation Doctor Year 1,ALL REASONS,4592.98125,228255.31075
31/07/2023,Foundation Doctor Year 2,ALL REASONS,4802.48125,203187.425
31/07/2023,Hospital Practitioner / Clinical Assistant,ALL REASONS,432.76520999999997,22948.8885
31/07/2023,Other and Local HCHS Doctor Grades,ALL REASONS,1165.53788,39558.90032
31/07/2023,Specialty Doctor,ALL REASONS,6859.8138,275936.43539
31/07/2023,Specialty Registrar,ALL REASONS,17178.7543,1115469.54001
31/07/2023,Staff Grade,ALL REASONS,176.455,11100.81335
31/07/2023,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,93542.31954,0.0
31/07/2023,NHS infrastructure support,S11 Back Problems,15293.02283,0.0
31/07/2023,NHS infrastructure support,S12 Other musculoskeletal problems,30972.82689,0.0
31/07/2023,NHS infrastructure support,S13 Cold Cough Flu - Influenza,14633.59906,0.0
31/07/2023,NHS infrastructure support,S14 Asthma,725.81354,0.0
31/07/2023,NHS infrastructure support,S15 Chest & respiratory problems,11571.52404,0.0
31/07/2023,NHS infrastructure support,S16 Headache / migraine,7680.91091,0.0
31/07/2023,NHS infrastructure support,S17 Benign and malignant tumours cancers,12491.06264,0.0
31/07/2023,NHS infrastructure support,S18 Blood disorders,1962.33683,0.0
31/07/2023,NHS infrastructure support,S19 Heart cardiac & circulatory problems,8634.46257,0.0
31/07/2023,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,216.3199,0.0
31/07/2023,NHS infrastructure support,S21 Ear nose throat (ENT),6323.2872800000005,0.0
31/07/2023,NHS infrastructure support,S22 Dental and oral problems,1617.18763,0.0
31/07/2023,NHS infrastructure support,S23 Eye problems,4071.33936,0.0
31/07/2023,NHS infrastructure support,S24 Endocrine / glandular problems,1496.88623,0.0
31/07/2023,NHS infrastructure support,S25 Gastrointestinal problems,24777.30885,0.0
31/07/2023,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,9162.2515,0.0
