DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/08/2023,All staff groups,ALL REASONS,2096677.89005,43104875.10275
31/08/2023,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,581176.06888,0.0
31/08/2023,All staff groups,S11 Back Problems,101231.11354,0.0
31/08/2023,All staff groups,S12 Other musculoskeletal problems,198930.88507,0.0
31/08/2023,All staff groups,S13 Cold Cough Flu - Influenza,147119.73114,0.0
31/08/2023,All staff groups,S14 Asthma,5054.93199,0.0
31/08/2023,All staff groups,S15 Chest & respiratory problems,80134.86999,0.0
31/08/2023,All staff groups,S16 Headache / migraine,55650.547,0.0
31/08/2023,All staff groups,S17 Benign and malignant tumours cancers,61633.02306,0.0
31/08/2023,All staff groups,S18 Blood disorders,8465.01487,0.0
31/08/2023,All staff groups,S19 Heart cardiac & circulatory problems,48161.70525,0.0
31/08/2023,All staff groups,S20 Burns poisoning frostbite hypothermia,1640.87658,0.0
31/08/2023,All staff groups,S21 Ear nose throat (ENT),40309.13625,0.0
31/08/2023,All staff groups,S22 Dental and oral problems,11045.87943,0.0
31/08/2023,All staff groups,S23 Eye problems,20975.5346,0.0
31/08/2023,All staff groups,S24 Endocrine / glandular problems,10713.19928,0.0
31/08/2023,All staff groups,S25 Gastrointestinal problems,166026.5634,0.0
31/08/2023,All staff groups,S26 Genitourinary & gynaecological disorders,74126.84147,0.0
31/08/2023,All staff groups,S27 Infectious diseases,62583.86431,0.0
31/08/2023,All staff groups,S28 Injury fracture,112291.42035,0.0
31/08/2023,All staff groups,S29 Nervous system disorders,22369.10369,0.0
31/08/2023,All staff groups,S30 Pregnancy related disorders,68989.34371,0.0
31/08/2023,All staff groups,S31 Skin disorders,14733.16417,0.0
31/08/2023,All staff groups,S32 Substance abuse,1024.84459,0.0
31/08/2023,All staff groups,S98 Other known causes - not elsewhere classified,141514.38136,0.0
31/08/2023,All staff groups,S99 Unknown causes / Not specified,60775.84607,0.0
31/08/2023,NHS infrastructure support,ALL REASONS,324887.19297,7920953.37876
31/08/2023,Other staff or those with unknown classification,ALL REASONS,1423.56369,78831.86404
31/08/2023,Professionally qualified clinical staff,ALL REASONS,914520.12388,22148365.98407
31/08/2023,Support to clinical staff,ALL REASONS,855847.00951,12956723.87588
31/08/2023,Ambulance staff,ALL REASONS,36450.09821,599490.16203
31/08/2023,Central functions,ALL REASONS,150505.64545,4328200.34008
31/08/2023,HCHS Doctors,ALL REASONS,68758.70441,4410686.7166
31/08/2023,"Hotel, property & estates",ALL REASONS,143720.74981,2101198.03354
31/08/2023,Managers,ALL REASONS,22586.90405,1029486.90795
31/08/2023,Midwives,ALL REASONS,41998.25245,720899.12932
31/08/2023,Nurses & health visitors,ALL REASONS,571052.46413,11001868.9702
31/08/2023,"Scientific, therapeutic & technical staff",ALL REASONS,196260.60468,5415421.00592
31/08/2023,Senior managers,ALL REASONS,8073.89366,462068.09719
31/08/2023,Support to ST&T staff,ALL REASONS,148789.01196,2636799.14231
31/08/2023,Support to ambulance staff,ALL REASONS,62649.1014,812836.44697
31/08/2023,"Support to doctors, nurses & midwives",ALL REASONS,644408.89615,9507088.2866
31/08/2023,Associate Specialist,ALL REASONS,1762.85067,72738.60244
31/08/2023,Consultant,ALL REASONS,26485.13741,1755237.65963
31/08/2023,Core Training,ALL REASONS,9974.7205,632935.48534
31/08/2023,Foundation Doctor Year 1,ALL REASONS,1982.61875,235354.82125
31/08/2023,Foundation Doctor Year 2,ALL REASONS,3578.96625,218566.20125
31/08/2023,Hospital Practitioner / Clinical Assistant,ALL REASONS,466.52609,22754.76727
31/08/2023,Other and Local HCHS Doctor Grades,ALL REASONS,1154.5789300000001,40279.46086
31/08/2023,Specialty Doctor,ALL REASONS,7422.6967,274591.9926
31/08/2023,Specialty Registrar,ALL REASONS,15798.50911,1147376.41836
31/08/2023,Staff Grade,ALL REASONS,132.1,10851.3076
31/08/2023,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,97482.39245,0.0
31/08/2023,NHS infrastructure support,S11 Back Problems,16281.37812,0.0
31/08/2023,NHS infrastructure support,S12 Other musculoskeletal problems,32351.96307,0.0
31/08/2023,NHS infrastructure support,S13 Cold Cough Flu - Influenza,18497.50282,0.0
31/08/2023,NHS infrastructure support,S14 Asthma,707.3866,0.0
31/08/2023,NHS infrastructure support,S15 Chest & respiratory problems,12952.12607,0.0
31/08/2023,NHS infrastructure support,S16 Headache / migraine,7157.58898,0.0
31/08/2023,NHS infrastructure support,S17 Benign and malignant tumours cancers,12991.5348,0.0
31/08/2023,NHS infrastructure support,S18 Blood disorders,1880.01429,0.0
31/08/2023,NHS infrastructure support,S19 Heart cardiac & circulatory problems,9064.0388,0.0
31/08/2023,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,213.25327000000001,0.0
31/08/2023,NHS infrastructure support,S21 Ear nose throat (ENT),5888.18013,0.0
31/08/2023,NHS infrastructure support,S22 Dental and oral problems,1649.23858,0.0
31/08/2023,NHS infrastructure support,S23 Eye problems,4223.86473,0.0
31/08/2023,NHS infrastructure support,S24 Endocrine / glandular problems,1519.96611,0.0
31/08/2023,NHS infrastructure support,S25 Gastrointestinal problems,23158.78879,0.0
31/08/2023,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,8711.34614,0.0
31/08/2023,NHS infrastructure support,S27 Infectious diseases,7358.41886,0.0
31/08/2023,NHS infrastructure support,S28 Injury fracture,17666.33563,0.0
31/08/2023,NHS infrastructure support,S29 Nervous system disorders,3280.49684,0.0
31/08/2023,NHS infrastructure support,S30 Pregnancy related disorders,4316.26414,0.0
31/08/2023,NHS infrastructure support,S31 Skin disorders,2048.38631,0.0
31/08/2023,NHS infrastructure support,S32 Substance abuse,183.2,0.0
31/08/2023,NHS infrastructure support,S98 Other known causes - not elsewhere classified,23325.58468,0.0
31/08/2023,NHS infrastructure support,S99 Unknown causes / Not specified,11977.94276,0.0
31/08/2023,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,268.08006,0.0
31/08/2023,Other staff or those with unknown classification,S11 Back Problems,52.17337,0.0
31/08/2023,Other staff or those with unknown classification,S12 Other musculoskeletal problems,106.46669,0.0
31/08/2023,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,168.01333,0.0
31/08/2023,Other staff or those with unknown classification,S15 Chest & respiratory problems,33.5,0.0
31/08/2023,Other staff or those with unknown classification,S16 Headache / migraine,35.78667,0.0
31/08/2023,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,49.84,0.0
31/08/2023,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,66.0,0.0
31/08/2023,Other staff or those with unknown classification,S20 Burns poisoning frostbite hypothermia,3.0,0.0
31/08/2023,Other staff or those with unknown classification,S21 Ear nose throat (ENT),3.66668,0.0
31/08/2023,Other staff or those with unknown classification,S22 Dental and oral problems,8.0,0.0
31/08/2023,Other staff or those with unknown classification,S23 Eye problems,6.4,0.0
31/08/2023,Other staff or those with unknown classification,S24 Endocrine / glandular problems,4.0,0.0
31/08/2023,Other staff or those with unknown classification,S25 Gastrointestinal problems,132.86677,0.0
31/08/2023,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,41.8,0.0
31/08/2023,Other staff or those with unknown classification,S27 Infectious diseases,93.6,0.0
31/08/2023,Other staff or those with unknown classification,S28 Injury fracture,5.0,0.0
31/08/2023,Other staff or those with unknown classification,S30 Pregnancy related disorders,43.4,0.0
31/08/2023,Other staff or those with unknown classification,S31 Skin disorders,11.0,0.0
31/08/2023,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,178.17000000000002,0.0
31/08/2023,Other staff or those with unknown classification,S99 Unknown causes / Not specified,112.80011999999999,0.0
31/08/2023,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,243573.6839,0.0
31/08/2023,Professionally qualified clinical staff,S11 Back Problems,39388.97771,0.0
31/08/2023,Professionally qualified clinical staff,S12 Other musculoskeletal problems,77804.94109000001,0.0
31/08/2023,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,75784.89695,0.0
31/08/2023,Professionally qualified clinical staff,S14 Asthma,2078.56229,0.0
31/08/2023,Professionally qualified clinical staff,S15 Chest & respiratory problems,34183.0409,0.0
31/08/2023,Professionally qualified clinical staff,S16 Headache / migraine,25429.25418,0.0
31/08/2023,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,26563.91423,0.0
31/08/2023,Professionally qualified clinical staff,S18 Blood disorders,2940.20364,0.0
31/08/2023,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,18568.19991,0.0
31/08/2023,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,731.10927,0.0
31/08/2023,Professionally qualified clinical staff,S21 Ear nose throat (ENT),17945.75343,0.0
31/08/2023,Professionally qualified clinical staff,S22 Dental and oral problems,4826.48741,0.0
31/08/2023,Professionally qualified clinical staff,S23 Eye problems,8659.08954,0.0
31/08/2023,Professionally qualified clinical staff,S24 Endocrine / glandular problems,4431.99317,0.0
31/08/2023,Professionally qualified clinical staff,S25 Gastrointestinal problems,70630.68949,0.0
31/08/2023,Professionally qualified clinical staff,S26 Genitourinary & gynaecological disorders,34458.40509,0.0
31/08/2023,Professionally qualified clinical staff,S27 Infectious diseases,30464.95104,0.0
31/08/2023,Professionally qualified clinical staff,S28 Injury fracture,45667.919,0.0
31/08/2023,Professionally qualified clinical staff,S29 Nervous system disorders,9146.98129,0.0
31/08/2023,Professionally qualified clinical staff,S30 Pregnancy related disorders,43877.36706,0.0
31/08/2023,Professionally qualified clinical staff,S31 Skin disorders,6265.92083,0.0
31/08/2023,Professionally qualified clinical staff,S32 Substance abuse,475.51146,0.0
31/08/2023,Professionally qualified clinical staff,S98 Other known causes - not elsewhere classified,63887.26392,0.0
31/08/2023,Professionally qualified clinical staff,S99 Unknown causes / Not specified,26735.00708,0.0
