DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/10/2024,All staff groups,ALL REASONS,2431618.46897,45107031.99435
31/10/2024,All staff groups,S10 Anxiety/stress/depression/other psychiatric illnesses,624375.03211,0.0
31/10/2024,All staff groups,S11 Back Problems,100676.30588,0.0
31/10/2024,All staff groups,S12 Other musculoskeletal problems,216490.95398,0.0
31/10/2024,All staff groups,S13 Cold Cough Flu - Influenza,337979.85686,0.0
31/10/2024,All staff groups,S14 Asthma,6048.39021,0.0
31/10/2024,All staff groups,S15 Chest & respiratory problems,90559.53462,0.0
31/10/2024,All staff groups,S16 Headache / migraine,62897.77941,0.0
31/10/2024,All staff groups,S17 Benign and malignant tumours cancers,65122.33271,0.0
31/10/2024,All staff groups,S18 Blood disorders,9426.58334,0.0
31/10/2024,All staff groups,S19 Heart cardiac & circulatory problems,53367.91256,0.0
31/10/2024,All staff groups,S20 Burns poisoning frostbite hypothermia,1767.17334,0.0
31/10/2024,All staff groups,S21 Ear nose throat (ENT),45079.44466,0.0
31/10/2024,All staff groups,S22 Dental and oral problems,12006.29072,0.0
31/10/2024,All staff groups,S23 Eye problems,22451.04714,0.0
31/10/2024,All staff groups,S24 Endocrine / glandular problems,11531.49643,0.0
31/10/2024,All staff groups,S25 Gastrointestinal problems,198861.56027,0.0
31/10/2024,All staff groups,S26 Genitourinary & gynaecological disorders,87759.36089,0.0
31/10/2024,All staff groups,S27 Infectious diseases,40408.77444,0.0
31/10/2024,All staff groups,S28 Injury fracture,110771.12219,0.0
31/10/2024,All staff groups,S29 Nervous system disorders,24636.4918,0.0
31/10/2024,All staff groups,S30 Pregnancy related disorders,77799.95089000001,0.0
31/10/2024,All staff groups,S31 Skin disorders,17580.22038,0.0
31/10/2024,All staff groups,S32 Substance abuse,929.49358,0.0
31/10/2024,All staff groups,S98 Other known causes - not elsewhere classified,149939.29272,0.0
31/10/2024,All staff groups,S99 Unknown causes / Not specified,63152.06784,0.0
31/10/2024,NHS infrastructure support,ALL REASONS,379161.04598,7991203.89515
31/10/2024,Other staff or those with unknown classification,ALL REASONS,1089.17453,65653.27727
31/10/2024,Professionally qualified clinical staff,ALL REASONS,1104942.47864,23798730.03233
31/10/2024,Support to clinical staff,ALL REASONS,946425.76982,13251444.7896
31/10/2024,Ambulance staff,ALL REASONS,40028.86818,664791.93254
31/10/2024,Central functions,ALL REASONS,179569.76616,4294292.31318
31/10/2024,HCHS doctors - All grades,ALL REASONS,92874.90237,4745717.7096
31/10/2024,"Hotel, property & estates",ALL REASONS,160423.17775,2182550.1301
31/10/2024,Managers,ALL REASONS,28150.50567,1006571.16287
31/10/2024,Midwives,ALL REASONS,48029.18965,787146.02749
31/10/2024,Nurses & health visitors,ALL REASONS,681936.25074,11859808.08031
31/10/2024,"Scientific, therapeutic & technical staff",ALL REASONS,242073.2677,5741266.28239
31/10/2024,Senior managers,ALL REASONS,11017.5964,507790.289
31/10/2024,Support to ST&T staff,ALL REASONS,173906.01243,2822942.5095100002
31/10/2024,Support to ambulance staff,ALL REASONS,66419.87613,848819.60289
31/10/2024,"Support to doctors, nurses & midwives",ALL REASONS,706099.88126,9579682.6772
31/10/2024,HCHS doctors - Associate Specialist,ALL REASONS,2537.51701,82580.46972
31/10/2024,HCHS doctors - Consultant,ALL REASONS,30407.29357,1838758.24037
31/10/2024,HCHS doctors - Core Training,ALL REASONS,16089.1185,744501.32822
31/10/2024,HCHS doctors - Foundation Doctor Year 1,ALL REASONS,5210.78625,260930.44
31/10/2024,HCHS doctors - Foundation Doctor Year 2,ALL REASONS,6367.68625,236658.4372
31/10/2024,HCHS doctors - Hospital Practitioner / Clinical Assistant,ALL REASONS,573.6728,26351.199950000002
31/10/2024,HCHS doctors - Other HCHS doctor grades,ALL REASONS,940.07363,39308.44808
31/10/2024,HCHS doctors - Specialty Doctor,ALL REASONS,7945.0019,294797.46604
31/10/2024,HCHS doctors - Specialty Registrar,ALL REASONS,22673.44846,1210789.32806
31/10/2024,HCHS doctors - Staff Grade,ALL REASONS,130.304,11042.35196
31/10/2024,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,105506.63135,0.0
31/10/2024,NHS infrastructure support,S11 Back Problems,17419.70103,0.0
31/10/2024,NHS infrastructure support,S12 Other musculoskeletal problems,34556.0275,0.0
31/10/2024,NHS infrastructure support,S13 Cold Cough Flu - Influenza,45299.51595,0.0
31/10/2024,NHS infrastructure support,S14 Asthma,963.54453,0.0
31/10/2024,NHS infrastructure support,S15 Chest & respiratory problems,15407.99293,0.0
31/10/2024,NHS infrastructure support,S16 Headache / migraine,8332.39477,0.0
31/10/2024,NHS infrastructure support,S17 Benign and malignant tumours cancers,13428.59635,0.0
31/10/2024,NHS infrastructure support,S18 Blood disorders,1802.14859,0.0
31/10/2024,NHS infrastructure support,S19 Heart cardiac & circulatory problems,10221.71747,0.0
31/10/2024,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,204.32664,0.0
31/10/2024,NHS infrastructure support,S21 Ear nose throat (ENT),6408.6259900000005,0.0
31/10/2024,NHS infrastructure support,S22 Dental and oral problems,1620.28138,0.0
31/10/2024,NHS infrastructure support,S23 Eye problems,4057.55152,0.0
31/10/2024,NHS infrastructure support,S24 Endocrine / glandular problems,1387.08199,0.0
31/10/2024,NHS infrastructure support,S25 Gastrointestinal problems,28656.63383,0.0
31/10/2024,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,10330.82264,0.0
31/10/2024,NHS infrastructure support,S27 Infectious diseases,6553.6805,0.0
31/10/2024,NHS infrastructure support,S28 Injury fracture,17887.6396,0.0
31/10/2024,NHS infrastructure support,S29 Nervous system disorders,3660.20001,0.0
31/10/2024,NHS infrastructure support,S30 Pregnancy related disorders,4877.59548,0.0
31/10/2024,NHS infrastructure support,S31 Skin disorders,2998.56333,0.0
31/10/2024,NHS infrastructure support,S32 Substance abuse,273.22672,0.0
31/10/2024,NHS infrastructure support,S98 Other known causes - not elsewhere classified,26585.68775,0.0
31/10/2024,NHS infrastructure support,S99 Unknown causes / Not specified,10720.85813,0.0
31/10/2024,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,271.25323,0.0
31/10/2024,Other staff or those with unknown classification,S11 Back Problems,63.4,0.0
31/10/2024,Other staff or those with unknown classification,S12 Other musculoskeletal problems,102.2,0.0
31/10/2024,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,120.50665000000001,0.0
31/10/2024,Other staff or those with unknown classification,S15 Chest & respiratory problems,75.2666,0.0
31/10/2024,Other staff or those with unknown classification,S16 Headache / migraine,40.6,0.0
31/10/2024,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,7.0,0.0
31/10/2024,Other staff or those with unknown classification,S18 Blood disorders,21.0,0.0
31/10/2024,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,59.519999999999996,0.0
31/10/2024,Other staff or those with unknown classification,S24 Endocrine / glandular problems,31.0,0.0
31/10/2024,Other staff or those with unknown classification,S25 Gastrointestinal problems,56.10667,0.0
31/10/2024,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,18.33335,0.0
31/10/2024,Other staff or those with unknown classification,S27 Infectious diseases,1.5,0.0
31/10/2024,Other staff or those with unknown classification,S28 Injury fracture,48.0,0.0
31/10/2024,Other staff or those with unknown classification,S29 Nervous system disorders,38.0,0.0
31/10/2024,Other staff or those with unknown classification,S30 Pregnancy related disorders,32.4,0.0
31/10/2024,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,56.488029999999995,0.0
31/10/2024,Other staff or those with unknown classification,S99 Unknown causes / Not specified,46.6,0.0
31/10/2024,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,271060.19726,0.0
31/10/2024,Professionally qualified clinical staff,S11 Back Problems,40428.34868,0.0
31/10/2024,Professionally qualified clinical staff,S12 Other musculoskeletal problems,86971.29428,0.0
31/10/2024,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,174091.26407,0.0
